User_Id:1	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:157	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:158	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:159	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:160	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:161	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:162	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:163	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:164	 Questions Asked:1	 Answers Posted:0	 	Votes:57
User_Id:165	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:166	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:167	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:168	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:169	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:170	 Questions Asked:1	 Answers Posted:0	 	Votes:3
User_Id:171	 Questions Asked:0	 Answers Posted:0	 	Votes:4
User_Id:172	 Questions Asked:0	 Answers Posted:0	 	Votes:14
User_Id:173	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:174	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:175	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:176	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:177	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:178	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:179	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:180	 Questions Asked:0	 Answers Posted:0	 	Votes:3
User_Id:182	 Questions Asked:0	 Answers Posted:0	 	Votes:3
User_Id:183	 Questions Asked:3	 Answers Posted:1	 	Votes:185
User_Id:184	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:185	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:186	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:187	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:188	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:189	 Questions Asked:1	 Answers Posted:0	 	Votes:1
User_Id:190	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:191	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:192	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:193	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:194	 Questions Asked:0	 Answers Posted:1	 	Votes:1
User_Id:195	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:196	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:197	 Questions Asked:1	 Answers Posted:1	 	Votes:3
User_Id:198	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:199	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:200	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:201	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:202	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:203	 Questions Asked:3	 Answers Posted:1	 	Votes:103
User_Id:204	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:205	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:206	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:207	 Questions Asked:0	 Answers Posted:0	 	Votes:9
User_Id:208	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:209	 Questions Asked:1	 Answers Posted:0	 	Votes:0
User_Id:210	 Questions Asked:3	 Answers Posted:0	 	Votes:5
User_Id:211	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:212	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:213	 Questions Asked:2	 Answers Posted:9	 	Votes:71
User_Id:214	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:215	 Questions Asked:2	 Answers Posted:1	 	Votes:1
User_Id:216	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:217	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:218	 Questions Asked:0	 Answers Posted:0	 	Votes:10
User_Id:219	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:220	 Questions Asked:1	 Answers Posted:0	 	Votes:1
User_Id:221	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:222	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:223	 Questions Asked:0	 Answers Posted:4	 	Votes:8
User_Id:224	 Questions Asked:0	 Answers Posted:0	 	Votes:3
User_Id:225	 Questions Asked:2	 Answers Posted:0	 	Votes:18
User_Id:226	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:227	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:228	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:229	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:230	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:231	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:232	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:233	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:234	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:235	 Questions Asked:6	 Answers Posted:0	 	Votes:20
User_Id:236	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:237	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:238	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:239	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:240	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:241	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:242	 Questions Asked:0	 Answers Posted:0	 	Votes:4
User_Id:243	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:244	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:245	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:246	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:247	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:248	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:249	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:250	 Questions Asked:1	 Answers Posted:0	 	Votes:0
User_Id:251	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:252	 Questions Asked:0	 Answers Posted:0	 	Votes:3
User_Id:253	 Questions Asked:2	 Answers Posted:1	 	Votes:4
User_Id:254	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:255	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:256	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:257	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:258	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:259	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:260	 Questions Asked:0	 Answers Posted:1	 	Votes:0
User_Id:261	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:262	 Questions Asked:0	 Answers Posted:0	 	Votes:5
User_Id:263	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:264	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:265	 Questions Asked:0	 Answers Posted:0	 	Votes:4
User_Id:266	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:267	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:268	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:269	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:270	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:271	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:272	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:273	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:274	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:275	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:277	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:278	 Questions Asked:0	 Answers Posted:1	 	Votes:0
User_Id:279	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:280	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:282	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:283	 Questions Asked:0	 Answers Posted:0	 	Votes:4
User_Id:284	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:285	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:286	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:287	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:288	 Questions Asked:0	 Answers Posted:0	 	Votes:9
User_Id:289	 Questions Asked:1	 Answers Posted:0	 	Votes:2
User_Id:290	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:291	 Questions Asked:0	 Answers Posted:0	 	Votes:12
User_Id:292	 Questions Asked:1	 Answers Posted:0	 	Votes:14
User_Id:293	 Questions Asked:4	 Answers Posted:0	 	Votes:9
User_Id:294	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:295	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:296	 Questions Asked:1	 Answers Posted:0	 	Votes:2
User_Id:297	 Questions Asked:0	 Answers Posted:0	 	Votes:3
User_Id:298	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:299	 Questions Asked:0	 Answers Posted:0	 	Votes:4
User_Id:300	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:301	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:302	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:303	 Questions Asked:0	 Answers Posted:0	 	Votes:3
User_Id:305	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:306	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:307	 Questions Asked:1	 Answers Posted:0	 	Votes:1
User_Id:308	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:309	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:310	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:311	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:312	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:313	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:314	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:315	 Questions Asked:1	 Answers Posted:0	 	Votes:1
User_Id:316	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:317	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:318	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:319	 Questions Asked:1	 Answers Posted:0	 	Votes:0
User_Id:320	 Questions Asked:1	 Answers Posted:0	 	Votes:1
User_Id:321	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:322	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:323	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:324	 Questions Asked:0	 Answers Posted:16	 	Votes:4
User_Id:325	 Questions Asked:0	 Answers Posted:0	 	Votes:2
User_Id:326	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:327	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:328	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:329	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:330	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:331	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:332	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:333	 Questions Asked:0	 Answers Posted:0	 	Votes:16
User_Id:334	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:335	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:336	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:337	 Questions Asked:1	 Answers Posted:0	 	Votes:1
User_Id:338	 Questions Asked:0	 Answers Posted:1	 	Votes:1
User_Id:339	 Questions Asked:0	 Answers Posted:0	 	Votes:6
User_Id:340	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:341	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:342	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:343	 Questions Asked:1	 Answers Posted:0	 	Votes:1
User_Id:344	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:345	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:346	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:347	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:348	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:349	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:350	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:351	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:352	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:353	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:354	 Questions Asked:0	 Answers Posted:0	 	Votes:4
User_Id:355	 Questions Asked:1	 Answers Posted:0	 	Votes:0
User_Id:356	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:357	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:358	 Questions Asked:4	 Answers Posted:0	 	Votes:5
User_Id:359	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:360	 Questions Asked:1	 Answers Posted:0	 	Votes:0
User_Id:361	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:362	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:363	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:364	 Questions Asked:0	 Answers Posted:0	 	Votes:4
User_Id:365	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:366	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:367	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:368	 Questions Asked:0	 Answers Posted:0	 	Votes:2
User_Id:369	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:370	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:371	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:372	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:373	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:375	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:376	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:377	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:378	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:379	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:380	 Questions Asked:2	 Answers Posted:0	 	Votes:3
User_Id:381	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:382	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:383	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:384	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:385	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:386	 Questions Asked:0	 Answers Posted:2	 	Votes:6
User_Id:387	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:388	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:389	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:390	 Questions Asked:0	 Answers Posted:0	 	Votes:3
User_Id:391	 Questions Asked:0	 Answers Posted:0	 	Votes:2
User_Id:392	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:393	 Questions Asked:0	 Answers Posted:0	 	Votes:2
User_Id:394	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:395	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:396	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:397	 Questions Asked:0	 Answers Posted:0	 	Votes:1
User_Id:398	 Questions Asked:0	 Answers Posted:0	 	Votes:2
User_Id:399	 Questions Asked:1	 Answers Posted:0	 	Votes:1
User_Id:400	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:401	 Questions Asked:1	 Answers Posted:0	 	Votes:2
User_Id:402	 Questions Asked:1	 Answers Posted:0	 	Votes:3
User_Id:403	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:404	 Questions Asked:0	 Answers Posted:0	 	Votes:7
User_Id:405	 Questions Asked:0	 Answers Posted:0	 	Votes:0
User_Id:406	 Questions Asked:0	 Answers Posted:2	 	Votes:3
